repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study
collaboratory	FI254231	1372f095-3370-5275-be65-b026eecfd1af	VCF	132f7f2a-b902-4343-aa08-cf6a7af10b9a.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	2102552	deae8a523f742cd791aa523590ade94b	300cc538-be52-59cb-b2fc-1404049ceae5	DO6432	CLLE-ES	PCAWG
collaboratory	FI254244	18ebe7e7-d700-5c7c-9b02-b5891bfa7615	VCF	132f7f2a-b902-4343-aa08-cf6a7af10b9a.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	141778	3d8a99e2590ebf18f397e897f95781f5	d55964a6-6111-5397-b878-5949be763b51	DO6432	CLLE-ES	PCAWG
collaboratory	FI254255	79a74b85-28b6-559d-9658-2f2ae2ee6b94	VCF	0b6cd7df-6970-4d60-b7b5-85002a7d8781.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	224676	e935f73f048073673dba3fb7caddc545	4ea7017a-df2a-5adf-afaf-484e068a05a3	DO7280	CLLE-ES	PCAWG
collaboratory	FI254259	a57a0c5b-8f4c-5176-9522-b0e03c2070bf	VCF	0b6cd7df-6970-4d60-b7b5-85002a7d8781.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1319764	cc85e2c7e3f834ec448dce76237c81be	febfd9d9-5d69-54d5-8c30-9d36872476b2	DO7280	CLLE-ES	PCAWG
collaboratory	FI254273	9e9e7afb-d2f4-5df2-abf1-448707c6c9f7	VCF	3ee54a3c-69ba-479a-b1fe-79917e1b6dd5.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	230045	bb697590fd159ca7fac8071a972e91ef	dcc074f7-aea1-5b7c-a9cd-9b5f4746e3bd	DO52719	CLLE-ES	PCAWG
collaboratory	FI254275	9d6ead4a-5834-5ac4-a898-755012e889f6	VCF	3ee54a3c-69ba-479a-b1fe-79917e1b6dd5.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1220597	507a8c195e62fe3795980a4a168ed32c	e423920f-4d7c-55e2-a462-45a1b2b1bcd4	DO52719	CLLE-ES	PCAWG
collaboratory	FI254284	c8f8ba56-07dd-5af0-8379-c86b2e3bcdd6	VCF	3ee54a3c-69ba-479a-b1fe-79917e1b6dd5.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	88096	a46bc3097c041c36b90bb20b41e8ca78	81eb3665-7413-5aaa-99d9-1a5f764d01ad	DO52719	CLLE-ES	PCAWG
collaboratory	FI254297	32807db0-7eaa-590c-a437-4a170661b249	VCF	f5c8f98a-c34a-49e8-a655-d8f29487b55c.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1301533	73811a3318cba117392a723d3ade0603	f8f45212-37a7-5914-ac53-b1c24b047e68	DO52720	CLLE-ES	PCAWG
collaboratory	FI254299	aee76361-76cc-5c57-bcff-ca9237a6390c	VCF	f5c8f98a-c34a-49e8-a655-d8f29487b55c.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	428180	bd4c55b49a93fb0f83460732f8e219bd	8705f547-c93a-5239-af18-131e565e9037	DO52720	CLLE-ES	PCAWG
collaboratory	FI254308	28a6a784-ba42-5bcf-bafc-e91b452471e6	VCF	f5c8f98a-c34a-49e8-a655-d8f29487b55c.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	105444	23a540f3b237383fdcfa22b7e0941c8c	099f8ce4-df99-5ccd-839e-8fa6e6a1efc3	DO52720	CLLE-ES	PCAWG
collaboratory	FI254321	36d4956d-919d-5585-94db-6d863b4a54d0	VCF	08f7812b-0d74-42ba-985b-d0a027e8a80c.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	215095	bfc2962b739e5deab982f411587d21aa	0a8b2e0a-3405-527a-8b7d-8b275f074d89	DO7304	CLLE-ES	PCAWG
collaboratory	FI254323	b918505a-7045-52d7-b5f7-b4b4771be58a	VCF	08f7812b-0d74-42ba-985b-d0a027e8a80c.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1272021	1c0babef5af1bea6414c9acb5f50781f	752f02ae-4f97-5de1-86e3-c54c36f6242f	DO7304	CLLE-ES	PCAWG
collaboratory	FI254332	1330d2e2-13cd-5d66-82cb-6b62b8110492	VCF	08f7812b-0d74-42ba-985b-d0a027e8a80c.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	88651	1b0d4455cf1350d04d037693698277ed	57e6e90c-cb55-57fe-818b-2e302e73360d	DO7304	CLLE-ES	PCAWG
collaboratory	FI254341	6223e55b-8e9a-58a5-9248-a4cf20e93b0a	VCF	7f7e007e-4b06-4328-b116-6dcdb2ad8181.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1186881	0750209a2137df4ada0d82fd657fc56c	c3df928a-8fb8-5604-8d47-09478dc9b39e	DO6742	CLLE-ES	PCAWG
collaboratory	FI254347	620d2812-eecc-5767-a10b-36d6e65af3a6	VCF	7f7e007e-4b06-4328-b116-6dcdb2ad8181.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	203603	5a0cc5b2f7e1992edd41f97d81675ce1	c9b3f170-b43d-5fbf-bb7b-2b6f0fca0131	DO6742	CLLE-ES	PCAWG
collaboratory	FI254356	959eed75-ee2e-542e-ba45-0fd605c8d847	VCF	7f7e007e-4b06-4328-b116-6dcdb2ad8181.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	112399	a1eb94cea430fe91001c807adb8a4124	e4762dbb-43fa-5661-bb03-85e0a2e8d9db	DO6742	CLLE-ES	PCAWG
collaboratory	FI254391	9460d4b7-e111-59be-9802-1367615dae94	VCF	6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	2049646	4128c28431eba1a02dfd19588efe4756	3648a647-ab04-512a-b9c4-59a8e924062d	DO7328	CLLE-ES	PCAWG
collaboratory	FI254395	66c3a34f-3967-5d0b-afb1-b339842975a2	VCF	6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	237232	efecc5cf812ce6bd1d76270d0d121183	85e6df96-385c-5dac-9893-048a7c9f253a	DO7328	CLLE-ES	PCAWG
collaboratory	FI254404	202d1c0e-4745-52d5-a6f6-072486cb2c2a	VCF	6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	127751	3a1d94927004db810a1ff7a1ffaeeb85	59127812-7a91-563e-a2ee-07a7221dbe17	DO7328	CLLE-ES	PCAWG
collaboratory	FI254417	2547458e-5229-5826-b8c0-e986ad133355	VCF	1bdfaa8a-1b7e-4251-b135-ce5e4568371b.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1215014	e677fadf58816b0507a5350802fc1a24	362688a0-9229-558d-8c25-4461362385e3	DO6748	CLLE-ES	PCAWG
collaboratory	FI254419	2af5a8a5-11dc-5c7c-a63e-c7eb2bb46e60	VCF	1bdfaa8a-1b7e-4251-b135-ce5e4568371b.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	261770	ffa3d7b77e5061d86f239292ef8f4524	279adfea-0663-5815-9dbc-f1ed8e4a93b6	DO6748	CLLE-ES	PCAWG
collaboratory	FI254428	3bc814b2-bda1-506e-90e7-0d4c14665f98	VCF	1bdfaa8a-1b7e-4251-b135-ce5e4568371b.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	93486	0180e208caff377597c02b7998bc82a0	9208ead5-bde8-57d6-ac58-2d705f1f2f3c	DO6748	CLLE-ES	PCAWG
collaboratory	FI254439	13fb6fdb-82f2-5713-905d-ac547bf67732	VCF	90de4296-0223-4b9f-8abb-6db278bfc932.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1343578	3f2f85a8d42e705ffdd88feb70eeea41	d6b2a858-87bf-5d5c-b0b1-36474d1661d8	DO51989	CLLE-ES	PCAWG
collaboratory	FI254441	4697c870-5e66-5b9d-b0d5-2ec145fea415	VCF	90de4296-0223-4b9f-8abb-6db278bfc932.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	348550	949e699af38a6dc1b706d233d1c305a5	aa28514f-779f-5063-95ef-cc76f050f920	DO51989	CLLE-ES	PCAWG
collaboratory	FI254452	3acf13f2-c262-5428-8a77-c073da5d3a59	VCF	90de4296-0223-4b9f-8abb-6db278bfc932.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	93583	ec2a748d7d4161e1a6c059bca1fe3d3d	c4d669f3-8220-5d59-9d3f-ec05118fa088	DO51989	CLLE-ES	PCAWG
collaboratory	FI254461	6a80c7cf-043b-5b5a-8e89-3b06cfeecf24	VCF	9e99b8d9-6f0d-4fe0-9c1e-d286c0714909.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	337350	eba76b21563d8a907c1caa521902f7db	caed11dc-ba48-55e4-8fae-9600ff89f088	DO51992	CLLE-ES	PCAWG
collaboratory	FI254463	299cd474-faf0-53a7-9aef-7a4a9816756d	VCF	9e99b8d9-6f0d-4fe0-9c1e-d286c0714909.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1285456	2efad03db90e4f4b5bfb34b12c86f4e7	f2741942-45dc-5bc7-a0f8-2662e9780ecc	DO51992	CLLE-ES	PCAWG
collaboratory	FI254476	ea2dba11-41bc-5fbe-b67e-a2b6c93e23dc	VCF	9e99b8d9-6f0d-4fe0-9c1e-d286c0714909.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	108966	cea7eb16a55350ab9858bd21ddac3969	5b47cfa7-f26e-5a74-9517-5e2d561be67f	DO51992	CLLE-ES	PCAWG
collaboratory	FI254485	d488305b-964a-56e5-bf6d-6991bf44c988	VCF	873ed251-fa44-465f-99e0-c90a42ea13d9.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	317255	d490ecdd3327cb7dc829e77a2781d786	dec63a21-4b11-5591-a527-c2b7bebaa25d	DO6754	CLLE-ES	PCAWG
collaboratory	FI254487	a863750a-cd9b-5c28-b1a6-b4a947bc4be6	VCF	873ed251-fa44-465f-99e0-c90a42ea13d9.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	2688822	60fb1211c1e8f639a42161f9403cd76b	63a4ce82-75c9-5b84-9426-9e81a51dcbe7	DO6754	CLLE-ES	PCAWG
collaboratory	FI254500	e4bbb62e-8cea-5019-ae3e-dead1066e004	VCF	873ed251-fa44-465f-99e0-c90a42ea13d9.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	234622	a90de5a77b634ef9384b062b0de24c4a	b5cad06f-270a-5726-b731-7bf9539cda30	DO6754	CLLE-ES	PCAWG
collaboratory	FI254511	9bf1f33d-eac8-5c9b-8457-2089feecff54	VCF	d88296ac-bb0d-47ab-9051-6c358f0af780.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	260877	a9a8202fc2d5b2578326d45dc7592100	16458b2b-5430-57f5-b797-a2829cc865f4	DO52721	CLLE-ES	PCAWG
collaboratory	FI254515	e76e11a1-a151-5909-99f6-9f84d6a86b27	VCF	d88296ac-bb0d-47ab-9051-6c358f0af780.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1310357	19a6d8df0699ebd434fa8eadebf6fff0	3823138f-4d3d-5dc0-baa7-734f13cbfdde	DO52721	CLLE-ES	PCAWG
collaboratory	FI254524	578438ce-5fd6-571b-9fe8-86726ccf2445	VCF	d88296ac-bb0d-47ab-9051-6c358f0af780.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	112166	2d680f9b3ab8e855115ae59502b5c416	4024e927-0193-5016-8c76-73bce6d70e97	DO52721	CLLE-ES	PCAWG
collaboratory	FI254533	3695523c-d1ec-5f69-940d-4f424a4f424b	VCF	870e7aa5-a9c2-4c4e-afa8-36bb3bdc4eee.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1217351	1d718c1ca73bcfb026b1b648f9808a82	f56e9dcf-7013-5ece-9f81-3116cbb3de6b	DO52722	CLLE-ES	PCAWG
collaboratory	FI254539	b4f07595-cd3a-5e18-aeb1-cf16aaa0441a	VCF	870e7aa5-a9c2-4c4e-afa8-36bb3bdc4eee.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	210219	deffe49a038a270e81b1c8fd00d45b5b	b2f6c083-f4b9-5b1a-875c-cda6985d581f	DO52722	CLLE-ES	PCAWG
collaboratory	FI254548	d43465a6-63c4-55d8-8535-7d1e37f3537e	VCF	870e7aa5-a9c2-4c4e-afa8-36bb3bdc4eee.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	109263	c6f2a7de78a60844b896e529e5994167	bc30e64e-3ddc-54e0-8ad0-4eadaabf152e	DO52722	CLLE-ES	PCAWG
collaboratory	FI254559	530c1e37-0a7a-5391-8ad5-6510660cf36a	VCF	49ce0836-adec-4f62-ac01-dbdfbb96d9fc.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	148465	e0eec30a0a2e40656c60d2a04710b361	048844c9-00be-5fc5-8670-9fac4e1b9beb	DO7358	CLLE-ES	PCAWG
collaboratory	FI254561	207b8042-02a0-5bf4-bf0e-d8f2ea266ce1	VCF	49ce0836-adec-4f62-ac01-dbdfbb96d9fc.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1180314	0108a3fbe31bff8e6b89f17f33e12c68	825b32f9-fc6b-5d26-894d-ed303b08579f	DO7358	CLLE-ES	PCAWG
collaboratory	FI254572	c320fa19-b6c8-5030-848c-2a6b95f7cd31	VCF	49ce0836-adec-4f62-ac01-dbdfbb96d9fc.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	81799	9fa49d8f7c32e3f04afd8e8babb6b44d	4c0b8428-5751-5999-8a2a-135d61469ea8	DO7358	CLLE-ES	PCAWG
collaboratory	FI254599	8a819644-48fa-5d68-8770-1da3fc9235b1	VCF	ea4a5ca7-86f9-47c7-81be-0c2c669a999f.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	194166	0795d9f71fde25bd3fed90c1fe718ec4	bb806fdd-d6f8-5912-b0da-79041d7f03d3	DO6434	CLLE-ES	PCAWG
collaboratory	FI254601	e90c027a-23ea-54e4-b1da-0b655f5f94a5	VCF	ea4a5ca7-86f9-47c7-81be-0c2c669a999f.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1223560	a7ce00194eb62cbe0d7fd3308b90e366	d1d2fe7d-f3cd-55d8-a2bd-a037cb0f9e1c	DO6434	CLLE-ES	PCAWG
collaboratory	FI254612	22e28581-4611-5da5-a2d7-043228184601	VCF	ea4a5ca7-86f9-47c7-81be-0c2c669a999f.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	93658	e8e65a1b67566fe8a7b24e51c67e375d	d91896fc-f9d8-5a7f-be47-cc0b33668746	DO6434	CLLE-ES	PCAWG
collaboratory	FI254621	6e478a84-74ff-5ae8-9dbd-102eb147cf0e	VCF	2df17728-33e8-45ab-833b-ef68a5482daa.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1190833	0d25a028e784e5ccbf2505e83614e26d	205eeee1-ef5b-5494-8607-15b4efa8a13b	DO52724	CLLE-ES	PCAWG
collaboratory	FI254625	fda3db3c-60e2-5260-94cf-a5e9d084d2de	VCF	2df17728-33e8-45ab-833b-ef68a5482daa.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	252529	f3c971fc112a3a4486f67871dcdad444	7a712b82-ed6f-522b-b4e5-60db74108a43	DO52724	CLLE-ES	PCAWG
collaboratory	FI254636	6019d923-4f3f-5ccb-8bc4-f34b64625f46	VCF	2df17728-33e8-45ab-833b-ef68a5482daa.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	117900	97672fb3591a5b6e96b1123177f359b0	d9873937-a394-5776-8429-bbe8b663598c	DO52724	CLLE-ES	PCAWG
collaboratory	FI254649	d735bb23-8179-544b-a8f2-328cf1a5b3f2	VCF	ef3b454c-b2cf-4f68-a2ab-733620b6714e.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1214009	a7dbe59e74edfea85033d991622fcf51	a3e1855d-2b49-5cdd-b1a3-35eb9468b07e	DO6436	CLLE-ES	PCAWG
collaboratory	FI254651	f211fe2c-c12a-5587-91f2-275847487695	VCF	ef3b454c-b2cf-4f68-a2ab-733620b6714e.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	210226	8a974c9e11f2d4c8a9200778ca4bb060	36187869-ef50-5597-8414-08a716c740a1	DO6436	CLLE-ES	PCAWG
collaboratory	FI254660	d81dc1b9-0393-5a70-9a4a-368125c8eccc	VCF	ef3b454c-b2cf-4f68-a2ab-733620b6714e.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	86528	970c79da107e39eb7ffe1edfd953396b	49851a40-fe06-5c43-8244-b1027d785e7d	DO6436	CLLE-ES	PCAWG
collaboratory	FI254669	c2b6200b-89d5-54eb-8521-3baf9f76ea6b	VCF	8cce153d-953d-40c5-976b-60f6a143608c.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	274215	241159e2d3c3ba4341ba7110624b93e3	f2405f7d-7ded-5620-917a-43d6c00395cc	DO52725	CLLE-ES	PCAWG
collaboratory	FI254673	ef0a5d8f-44f8-5030-9ac3-7c92305aed46	VCF	8cce153d-953d-40c5-976b-60f6a143608c.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1328830	f12e15182deae5b611e48bf27311799b	559fd272-04b9-5ab9-85ad-0fdfb328a6b5	DO52725	CLLE-ES	PCAWG
collaboratory	FI254684	737770bc-77e3-52ca-adc2-16db893c8397	VCF	8cce153d-953d-40c5-976b-60f6a143608c.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	128176	e67f7cfab1a0d4775d98cd9e00159e6e	abba6d57-d886-5c5b-927b-0ce6c146d562	DO52725	CLLE-ES	PCAWG
collaboratory	FI254695	cb2f2bc3-51c7-5768-a692-8d401be0f598	VCF	ebc1a26b-9582-4756-acd5-b02d1152319d.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	1248926	240cba992b028d00b32fcebe9b8837b1	890468ae-eb4e-5c63-a64a-fa353b4fc8ce	DO52699	CLLE-ES	PCAWG
collaboratory	FI254699	f2e47e73-d721-5357-af71-2020a09f5bff	VCF	ebc1a26b-9582-4756-acd5-b02d1152319d.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	241488	328480f6ac22e97fa9058e6d5b082d28	968c1155-94ef-5eb1-9682-0db85252c9c2	DO52699	CLLE-ES	PCAWG
collaboratory	FI254709	03b190f7-eb2d-524c-a7d4-724924584b90	VCF	2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2.dkfz-snvCalling_1-0-132-1.20150607.somatic.snv_mnv.vcf.gz	476531	56a871434028ac8f4a5217deade69e44	0667f38d-d147-5b3d-8587-c156122e106d	DO6360	CLLE-ES	PCAWG
collaboratory	FI254715	8ea7aa66-cbd9-5070-966b-8db60568d874	VCF	2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2.dkfz-indelCalling_1-0-132-1.20150607.somatic.indel.vcf.gz	2524196	32db443b835fc830b40a5ade3ae98c77	20240ac9-c544-5a67-bd5c-9170307bb28d	DO6360	CLLE-ES	PCAWG
collaboratory	FI254724	ac46ba91-9e46-5bc5-957d-9e927277337f	VCF	2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	175902	3bbf3c6713470312efa534a811bb7052	686778bf-4e9d-52b0-8316-adc1148fbab1	DO6360	CLLE-ES	PCAWG
collaboratory	FI254737	42728a76-bfbc-583b-838b-58769c773959	VCF	43d630aa-3890-401c-bf56-e3a9f325734f.dkfz-indelCalling_1-0-132-1.20150608.somatic.indel.vcf.gz	1342114	d6efe72eec3b225c9b33faa9768597fd	b0166769-1841-5679-932e-b22de79101b5	DO6438	CLLE-ES	PCAWG
collaboratory	FI254739	44810d50-26ef-5af6-bb39-21b24affcd64	VCF	43d630aa-3890-401c-bf56-e3a9f325734f.dkfz-snvCalling_1-0-132-1.20150608.somatic.snv_mnv.vcf.gz	247894	f080e702fc937b241c1ef7cf83097123	ab006a42-cfaf-5963-abe9-d2968218106d	DO6438	CLLE-ES	PCAWG
collaboratory	FI254748	0da84de2-9333-5b7e-8c03-29f65f4f88f8	VCF	43d630aa-3890-401c-bf56-e3a9f325734f.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	131845	594f49afd33ac794d788dfe74727f3ba	797fc11f-259a-5c04-8060-1ad0a41364b8	DO6438	CLLE-ES	PCAWG
collaboratory	FI321335	791765d9-2e75-5c37-8986-a3b9dc5ed7f5	VCF	d1be624b-eb76-4ce3-a6ba-ffc5b23953d3.MUSE_1-0rc-vcf.20151023.somatic.snv_mnv.vcf.gz	104867	46c308fba64b67a5306f6a9a684d363e	ab31308e-939c-5665-beea-f90d16af9fe9	DO52707	CLLE-ES	PCAWG
collaboratory	FI321378	1b9f71a3-73ad-56b1-a972-e9e2ce884a0a	VCF	4808f9e1-452d-45eb-9b87-2f87c67d3452.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	152570	77a61d1d5565c1f04408e59ffed36e9c	69ef589e-db93-5a60-a80f-5a426667a08a	DO6934	CLLE-ES	PCAWG
collaboratory	FI321511	f2a1f9d9-c453-5c56-b3e6-93b6fbf5d734	VCF	1de83d45-8492-4b83-9055-a9f43b823f91.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	121687	c85f53c1d6f77e935a9b69d90c817dfd	03618129-9761-5bc6-90fd-77fe06f30e91	DO6470	CLLE-ES	PCAWG
collaboratory	FI321517	63add028-3bac-57f4-9138-331adf80cee4	VCF	631eedb3-dbd1-4606-90e1-ea91b9a77a5a.MUSE_1-0rc-vcf.20151120.somatic.snv_mnv.vcf.gz	101180	29a5f5a4826062da26fca0d05b74bd3c	46fb2daf-13ea-5c12-bc1b-dc4d00bba553	DO7166	CLLE-ES	PCAWG
collaboratory	FI321581	6d64a72f-f8c1-5544-ab11-8324cba7c5ee	VCF	04b570c2-3224-4e9b-81cc-089b4a7ff07a.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	109876	c8ee478a976db6d3c3ea8aa4800d776e	c73f4ce6-3319-535d-acdc-57577912b1d3	DO6362	CLLE-ES	PCAWG
collaboratory	FI321620	a1cb00f7-ddee-5ee6-ba01-54b88f762dff	VCF	fb74cca4-ac9c-4be0-80e3-e71592f96aae.MUSE_1-0rc-vcf.20151120.somatic.snv_mnv.vcf.gz	142835	734ea1086433e54c3334242c627428a6	dc7c70f2-90ef-5667-a0b3-a8d00d08d098	DO6398	CLLE-ES	PCAWG
collaboratory	FI321684	856493fb-66eb-5a20-b203-a2c347144d2c	VCF	5b4b2312-acb5-4329-8d46-7f93213e3daf.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	124967	015e3ab39d4f2b71fc0f31a98a756f4e	639aee0c-2bab-5bed-97b3-f2add819530e	DO7196	CLLE-ES	PCAWG
collaboratory	FI321686	f85bac71-e684-5596-beee-78bb521a7ed2	VCF	66b4a1f3-480f-4050-96ac-920c1c080864.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	143307	74349086d1e083a816a965c2fb3ccacf	b64ee6f5-6112-50d1-bed5-313646f7e1d6	DO6450	CLLE-ES	PCAWG
collaboratory	FI321705	bbea7932-e199-5ffd-bdf0-1ac9d1d6764e	VCF	9c730cfb-3fd6-428a-a0a4-c061ca5db06c.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	103154	307110098662cfc636df6ce70277ebb3	1b8973f8-54e4-55ab-b418-9f31d0eab964	DO6474	CLLE-ES	PCAWG
collaboratory	FI321733	3fa02506-c611-595c-aab7-1cd0bcd8adde	VCF	ebc1a26b-9582-4756-acd5-b02d1152319d.MUSE_1-0rc-vcf.20151120.somatic.snv_mnv.vcf.gz	118865	43ca749d6d0466d0401d4d528380b741	dc761ece-5183-5ecd-b589-43e0d2107d84	DO52699	CLLE-ES	PCAWG
collaboratory	FI321737	e32a098c-62fe-5811-9672-84662afa8f1a	VCF	31a70598-33be-4f09-9990-bd7594467802.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	125597	d58b74b0b1a011a3cdf104f6e5aeb5d1	4ee4a744-c4fc-50e0-a39b-c6f3e331304f	DO52705	CLLE-ES	PCAWG
collaboratory	FI321776	021d8b0f-35a8-5ba1-8350-000fe9a1c916	VCF	c00d925a-ca4d-4561-a8f2-d4542f218086.MUSE_1-0rc-vcf.20150918.somatic.snv_mnv.vcf.gz	99052	78b5e9361a14d62a840f5e5ea252e93c	14685b70-bdb6-5816-aa78-7a55c0dba931	DO6690	CLLE-ES	PCAWG
collaboratory	FI321824	ead88d13-4ed4-5584-a038-0ea6c4505185	VCF	14cbcbb1-028b-471a-bb4f-8b29cfa5e4eb.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	96302	342a8b491753b030cf35eeecf5181183	acd43deb-a33e-5ed7-889a-83d015a0295d	DO52703	CLLE-ES	PCAWG
collaboratory	FI321867	c295a8bc-e309-5538-8e2c-d23c09aad8e9	VCF	ffa976f0-aa60-4867-842e-361afa7d68ac.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	112792	edfa7e77e1c2abf6ee4e7674e9351103	f109fa14-f711-55fc-a8c7-af5744340559	DO52704	CLLE-ES	PCAWG
collaboratory	FI321926	e6d5894e-f561-5b13-9be6-8107d7c4da6f	VCF	79524d64-8f4a-4889-b345-33198808b9de.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	105812	37473cda24af1c171cc408323e75dcd6	5a1bcb8b-76fe-5a08-8caf-b7c17f4bab8e	DO6940	CLLE-ES	PCAWG
collaboratory	FI321970	fc869969-3d42-5049-94cc-029e2f4ec587	VCF	7b296706-b535-45a0-9a8e-4a34a8c33bb5.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	104894	5a2c86b30c19d6ae767b9b7106e715ec	c8ec90a5-dd08-5b4c-9dbe-3f58737aec8e	DO6368	CLLE-ES	PCAWG
collaboratory	FI322011	9af9b27e-4bc2-5f67-903c-a4598355e1ae	VCF	21e7e43e-f9b1-4351-a6d9-b9cd06d15f68.MUSE_1-0rc-vcf.20151107.somatic.snv_mnv.vcf.gz	119435	0a1566bdd874383dacae50c4bf7e5f1a	a959cf3a-0ce5-5071-81f5-540d8cc74c46	DO52700	CLLE-ES	PCAWG
